country,year,population_total,internet_use,suicide_total,GDP,cell_use
Madagascar,2007,19400000,126000.0,1040.0,1460,2220000.0
Malawi,2007,13300000,129000.0,821.0,942,1050000.0
Malaysia,2007,26700000,14900000.0,1840.0,20000,23300000.0
Maldives,2007,335000,54600.0,10.4,12000,314000.0
Mali,2007,13700000,111000.0,405.0,1790,2530000.0
Malta,2007,408000,191000.0,23.7,27700,369000.0
Marshall Islands,2007,56000,2210.0,10.2,3160,660.0
Mauritania,2007,3200000,45900.0,96.5,3570,1410000.0
Mauritius,2007,1230000,249000.0,124.0,14100,929000.0
Mexico,2007,109000000,22700000.0,5470.0,16800,66600000.0
"Micronesia, Fed. Sts.",2007,104000,14200.0,18.0,3240,27400.0
Moldova,2007,4130000,845000.0,834.0,4340,1880000.0
Mongolia,2007,2590000,233000.0,593.0,7050,1190000.0
Montenegro,2007,620000,191000.0,81.2,13600,900000.0
Morocco,2007,31200000,6700000.0,1740.0,5850,20000000.0
Mozambique,2007,21700000,197000.0,1410.0,846,3080000.0
Myanmar,2007,49600000,108000.0,3270.0,2820,248000.0
Namibia,2007,2010000,97000.0,233.0,8390,800000.0
Nepal,2007,26400000,372000.0,2980.0,1750,3270000.0
Netherlands,2007,16500000,14200000.0,1820.0,46900,19300000.0
New Zealand,2007,4230000,2950000.0,524.0,33100,4250000.0
Nicaragua,2007,5590000,218000.0,404.0,3960,2500000.0
Niger,2007,14700000,57300.0,518.0,772,900000.0
Nigeria,2007,146000000,9910000.0,5480.0,4420,40400000.0
North Korea,2007,24200000,0.0,3010.0,1710,0.0
North Macedonia,2007,2070000,750000.0,198.0,10500,1790000.0
Norway,2007,4720000,4100000.0,567.0,65100,5040000.0
Oman,2007,2660000,443000.0,66.6,43100,2500000.0
Pakistan,2007,168000000,11400000.0,6720.0,4100,62900000.0
Palestine,2007,3760000,795000.0,87.5,3500,1020000.0
Panama,2007,3450000,770000.0,217.0,14000,3010000.0
Papua New Guinea,2007,6810000,122000.0,898.0,2840,300000.0
Paraguay,2007,6000000,672000.0,321.0,8610,4690000.0
Peru,2007,28300000,7140000.0,934.0,8640,15400000.0
Philippines,2007,89400000,5340000.0,4450.0,5180,57300000.0
Poland,2007,38400000,18600000.0,7620.0,19600,41400000.0
Portugal,2007,10600000,4450000.0,1390.0,27600,13500000.0
Qatar,2007,1220000,451000.0,75.7,116000,1260000.0
Romania,2007,21000000,5950000.0,2670.0,17100,20400000.0
Russia,2007,143000000,35300000.0,62300.0,22800,171000000.0
Rwanda,2007,9270000,196000.0,624.0,1190,635000.0
Samoa,2007,182000,8650.0,21.4,5720,86000.0
Sao Tome and Principe,2007,166000,24300.0,2.81,2350,30100.0
Saudi Arabia,2007,25200000,7560000.0,761.0,45300,28400000.0
Senegal,2007,11700000,805000.0,781.0,2740,3630000.0
Serbia,2007,9100000,3020000.0,1860.0,12800,8450000.0
Seychelles,2007,90100,34600.0,8.09,21000,77300.0
Sierra Leone,2007,5990000,14400.0,258.0,1130,776000.0
Singapore,2007,4580000,3200000.0,403.0,69200,5920000.0
Slovak Republic,2007,5400000,3340000.0,740.0,24100,6070000.0
Slovenia,2007,2010000,1140000.0,528.0,30200,1930000.0
Solomon Islands,2007,492000,9840.0,79.3,1840,10900.0
Somalia,2007,11100000,124000.0,409.0,615,600000.0
South Africa,2007,49100000,3960000.0,8420.0,11900,42300000.0
South Korea,2007,49000000,38600000.0,14300.0,28000,44400000.0
South Sudan,2007,8320000,0.0,296.0,3920,0.0
Spain,2007,45400000,25000000.0,3830.0,34300,48400000.0
Sri Lanka,2007,19800000,770000.0,5420.0,7330,7980000.0
St. Lucia,2007,168000,46800.0,11.2,11700,147000.0
St. Vincent and the Grenadines,2007,109000,17400.0,7.73,10400,110000.0
Sudan,2007,32400000,2800000.0,1350.0,3190,8220000.0
Suriname,2007,511000,72100.0,117.0,13000,380000.0
Sweden,2007,9160000,7510000.0,1390.0,44100,10100000.0
Switzerland,2007,7540000,5820000.0,1430.0,56300,8210000.0
Syria,2007,19900000,2290000.0,365.0,5860,6230000.0
Tajikistan,2007,7060000,508000.0,336.0,1910,2130000.0
Tanzania,2007,40700000,651000.0,2230.0,2050,8250000.0
Thailand,2007,66200000,13300000.0,8530.0,12600,53000000.0
Timor-Leste,2007,1040000,10400.0,57.9,9310,78200.0
Togo,2007,5920000,130000.0,482.0,1160,1190000.0
Tonga,2007,103000,7370.0,6.82,4630,46500.0
Trinidad and Tobago,2007,1310000,423000.0,174.0,31100,1510000.0
Tunisia,2007,10300000,1760000.0,402.0,9690,7840000.0
Turkey,2007,69600000,19900000.0,2280.0,17900,62000000.0
Turkmenistan,2007,4870000,68500.0,543.0,7820,382000.0
Uganda,2007,29500000,1080000.0,3010.0,1420,4200000.0
Ukraine,2007,46400000,3040000.0,15200.0,8520,55200000.0
United Arab Emirates,2007,6170000,3760000.0,347.0,77200,7730000.0
United Kingdom,2007,61500000,46100000.0,5520.0,38500,73800000.0
United States,2007,301000000,225000000.0,40400.0,50900,249000000.0
Uruguay,2007,3330000,1130000.0,615.0,14400,3000000.0
Uzbekistan,2007,27200000,2040000.0,3010.0,3530,5690000.0
Vanuatu,2007,219000,14900.0,34.5,2840,26000.0
Venezuela,2007,27200000,5680000.0,2560.0,17600,23800000.0
Vietnam,2007,85400000,17700000.0,7360.0,3850,45000000.0
Yemen,2007,21300000,1070000.0,997.0,4290,4350000.0
Zambia,2007,12500000,609000.0,1100.0,2800,2640000.0
Zimbabwe,2007,12300000,368000.0,1940.0,1810,1230000.0
Afghanistan,2008,27700000,510000.0,1710.0,1270,7900000.0
Albania,2008,3000000,716000.0,205.0,9160,1860000.0
Algeria,2008,34700000,3540000.0,1250.0,12700,27000000.0
Andorra,2008,83900,58700.0,7.53,41400,64200.0
Angola,2008,21700000,412000.0,1060.0,6470,6770000.0
Antigua and Barbuda,2008,85400,32500.0,1.98,26100,137000.0
Argentina,2008,40100000,11300000.0,4610.0,18600,46500000.0
Armenia,2008,2910000,181000.0,219.0,7560,1440000.0
Australia,2008,21300000,15300000.0,2560.0,41400,22100000.0
Austria,2008,8340000,6080000.0,1470.0,44400,10800000.0
Azerbaijan,2008,8820000,1510000.0,409.0,14600,6550000.0
Bahamas,2008,344000,108000.0,10.7,31500,358000.0
Bahrain,2008,1110000,579000.0,87.9,42200,1440000.0
Bangladesh,2008,144000000,3610000.0,12000.0,2320,44600000.0
Barbados,2008,280000,172000.0,14.7,17000,289000.0
Belarus,2008,9450000,2170000.0,3590.0,15000,8130000.0
Belgium,2008,10800000,7110000.0,2290.0,41600,11300000.0
Belize,2008,307000,80700.0,19.8,7930,160000.0
Benin,2008,8700000,161000.0,648.0,1840,3630000.0
Bhutan,2008,672000,44000.0,44.7,5840,253000.0
Bolivia,2008,9720000,1220000.0,616.0,5130,5040000.0
Bosnia and Herzegovina,2008,3750000,1300000.0,308.0,9850,3180000.0
Botswana,2008,1920000,120000.0,319.0,13700,1490000.0
Brazil,2008,192000000,65000000.0,12300.0,13900,151000000.0
Brunei,2008,379000,175000.0,16.7,81900,399000.0
Bulgaria,2008,7520000,2980000.0,1200.0,15400,10400000.0
Burkina Faso,2008,14700000,135000.0,841.0,1390,3020000.0
Burundi,2008,8130000,65800.0,701.0,718,481000.0
Cambodia,2008,13900000,70800.0,791.0,2450,4240000.0
Cameroon,2008,19300000,655000.0,1730.0,2880,6160000.0
Canada,2008,33300000,25600000.0,4300.0,41600,22100000.0
Cape Verde,2008,481000,67300.0,72.4,6080,278000.0
Central African Republic,2008,4270000,42700.0,382.0,888,570000.0
Chad,2008,11200000,133000.0,540.0,1730,1600000.0
Chile,2008,16700000,6230000.0,2080.0,19000,14800000.0
China,2008,1350000000,306000000.0,161000.0,7930,641000000.0
Colombia,2008,44300000,11300000.0,2840.0,10600,41400000.0
Comoros,2008,657000,19700.0,30.3,2380,91700.0
"Congo, Dem. Rep.",2008,60400000,266000.0,3380.0,640,9940000.0
"Congo, Rep.",2008,4010000,172000.0,249.0,4850,1810000.0
Costa Rica,2008,4460000,1440000.0,311.0,12700,1890000.0
Cote d'Ivoire,2008,19600000,373000.0,1600.0,2660,10400000.0
Croatia,2008,4350000,1930000.0,895.0,22700,4550000.0
Cuba,2008,11200000,1450000.0,1630.0,6340,332000.0
Cyprus,2008,1080000,458000.0,45.6,36000,1020000.0
Czech Republic,2008,10400000,6560000.0,1690.0,29400,13800000.0
Denmark,2008,5500000,4670000.0,789.0,45900,6560000.0
Djibouti,2008,816000,18500.0,32.5,2540,113000.0
Dominica,2008,70800,29200.0,2.74,10300,91000.0
Dominican Republic,2008,9460000,1970000.0,514.0,10700,7210000.0
Ecuador,2008,14500000,2730000.0,1210.0,9230,11700000.0
Egypt,2008,79600000,14300000.0,2630.0,9460,41300000.0
El Salvador,2008,6130000,618000.0,568.0,6310,6950000.0
Equatorial Guinea,2008,861000,15700.0,39.6,40400,180000.0
Eritrea,2008,3060000,14400.0,281.0,1910,109000.0
Estonia,2008,1340000,946000.0,325.0,26000,1620000.0
Eswatini,2008,1050000,71900.0,175.0,7930,532000.0
Ethiopia,2008,82900000,373000.0,5670.0,928,1950000.0
Fiji,2008,845000,110000.0,97.0,7370,600000.0
Finland,2008,5320000,4450000.0,1140.0,42600,6830000.0
France,2008,62200000,44000000.0,12900.0,37600,58000000.0
Gabon,2008,1520000,114000.0,116.0,15500,1300000.0
Gambia,2008,1690000,116000.0,52.3,1450,1170000.0
Georgia,2008,4140000,415000.0,287.0,6710,2760000.0
Germany,2008,81100000,63200000.0,12000.0,41000,106000000.0
Ghana,2008,23600000,1010000.0,1150.0,2810,11600000.0
Greece,2008,11000000,4220000.0,464.0,31900,13800000.0
Grenada,2008,105000,24400.0,7.05,11900,60000.0
Guatemala,2008,14000000,1160000.0,1170.0,6780,14900000.0
Guinea,2008,9740000,89600.0,519.0,1680,2750000.0
Guinea-Bissau,2008,1450000,34100.0,111.0,1390,500000.0
Guyana,2008,747000,136000.0,220.0,5420,448000.0
Haiti,2008,9650000,733000.0,830.0,1600,3200000.0
Honduras,2008,7980000,766000.0,250.0,4030,6210000.0
Hungary,2008,9990000,6100000.0,2680.0,23700,12200000.0
Iceland,2008,311000,283000.0,38.5,44700,337000.0
India,2008,1200000000,52600000.0,216000.0,3910,347000000.0
Indonesia,2008,235000000,18600000.0,8400.0,7820,141000000.0
Iran,2008,72100000,8670000.0,5080.0,17400,43000000.0
Iraq,2008,28400000,284000.0,2210.0,12500,17500000.0
Ireland,2008,4420000,2890000.0,536.0,45700,5050000.0
Israel,2008,7020000,4170000.0,582.0,29000,8980000.0
Italy,2008,58900000,26200000.0,4620.0,38000,90300000.0
Jamaica,2008,2780000,657000.0,67.4,8590,2720000.0
Japan,2008,129000000,96900000.0,32300.0,36300,110000000.0
Jordan,2008,6560000,1510000.0,167.0,9630,5310000.0
Kazakhstan,2008,15900000,1740000.0,5740.0,19300,14900000.0
Kenya,2008,39800000,2070000.0,1690.0,2300,16300000.0
Kiribati,2008,98800,6910.0,23.1,1830,1000.0
Kuwait,2008,2660000,1120000.0,85.6,93600,1500000.0
Kyrgyz Republic,2008,5250000,825000.0,743.0,2790,3390000.0
Lao,2008,6050000,215000.0,623.0,3740,2020000.0
Latvia,2008,2170000,1380000.0,624.0,21400,2300000.0
Lebanon,2008,4760000,1070000.0,109.0,12600,1430000.0
Lesotho,2008,1990000,71100.0,494.0,2240,593000.0
Liberia,2008,3610000,19100.0,287.0,1060,855000.0
Libya,2008,6060000,545000.0,261.0,29000,7380000.0
Lithuania,2008,3210000,1770000.0,1470.0,23600,5020000.0
Luxembourg,2008,485000,399000.0,59.9,94900,707000.0
Madagascar,2008,20000000,330000.0,1070.0,1520,4840000.0
Malawi,2008,13700000,96100.0,850.0,986,1510000.0
Malaysia,2008,27200000,15200000.0,1870.0,20600,27700000.0
Maldives,2008,343000,79700.0,10.5,12800,436000.0
Mali,2008,14100000,222000.0,411.0,1810,3440000.0
Malta,2008,409000,205000.0,24.1,28400,386000.0
Marshall Islands,2008,56200,2580.0,10.3,3100,660.0
Mauritania,2008,3300000,61600.0,99.1,3500,2090000.0
Mauritius,2008,1240000,270000.0,119.0,14900,1030000.0
Mexico,2008,111000000,24100000.0,5940.0,16700,75300000.0
"Micronesia, Fed. Sts.",2008,104000,15000.0,18.0,3200,27500.0
Moldova,2008,4110000,962000.0,821.0,4690,2420000.0
Mongolia,2008,2630000,258000.0,593.0,7570,1760000.0
Montenegro,2008,621000,204000.0,81.3,14600,1160000.0
Morocco,2008,31500000,10400000.0,1760.0,6120,22800000.0
Mozambique,2008,22300000,348000.0,1450.0,879,4410000.0
Myanmar,2008,49900000,110000.0,3200.0,3080,367000.0
Namibia,2008,2040000,109000.0,232.0,8460,1050000.0
Nepal,2008,26700000,461000.0,2980.0,1840,4200000.0
Netherlands,2008,16600000,14500000.0,1840.0,47700,20600000.0
New Zealand,2008,4280000,3080000.0,529.0,32500,4620000.0
Nicaragua,2008,5670000,300000.0,412.0,4040,3110000.0
Niger,2008,15300000,107000.0,537.0,815,1900000.0
Nigeria,2008,150000000,12000000.0,5470.0,4600,63000000.0
North Korea,2008,24300000,0.0,3050.0,1760,0.0
North Macedonia,2008,2070000,952000.0,198.0,11000,1970000.0
Norway,2008,4770000,4320000.0,573.0,64600,5210000.0
Oman,2008,2750000,550000.0,70.3,45100,3220000.0
Pakistan,2008,172000000,12000000.0,6740.0,4070,88000000.0
Palestine,2008,3860000,939000.0,87.9,3610,1310000.0
Panama,2008,3520000,1190000.0,224.0,15100,3920000.0
Papua New Guinea,2008,6980000,80200.0,919.0,2770,874000.0
Paraguay,2008,6080000,868000.0,331.0,9030,5790000.0
Peru,2008,28600000,8730000.0,937.0,9350,21000000.0
Philippines,2008,90900000,5650000.0,4650.0,5300,68100000.0
Poland,2008,38400000,20400000.0,7660.0,20400,43900000.0
Portugal,2008,10600000,4680000.0,1410.0,27600,14000000.0
Qatar,2008,1440000,636000.0,89.0,116000,1430000.0
Romania,2008,20800000,6750000.0,2730.0,19000,24500000.0
Russia,2008,143000000,38400000.0,60800.0,24000,200000000.0
Rwanda,2008,9520000,429000.0,619.0,1290,1320000.0
Samoa,2008,183000,9220.0,20.8,5740,86000.0
Sao Tome and Principe,2008,171000,26500.0,2.85,2470,50600.0
Saudi Arabia,2008,25900000,9320000.0,795.0,46800,36000000.0
Senegal,2008,12000000,855000.0,802.0,2770,5390000.0
Serbia,2008,9060000,3230000.0,1830.0,13500,9620000.0
Seychelles,2008,90500,36600.0,8.04,20100,93500.0
Sierra Leone,2008,6130000,15300.0,267.0,1160,1010000.0
Singapore,2008,4780000,3300000.0,399.0,66800,6410000.0
Slovak Republic,2008,5400000,3570000.0,756.0,25400,5520000.0
Slovenia,2008,2020000,1170000.0,501.0,31100,2050000.0
Solomon Islands,2008,503000,15100.0,81.2,1930,30000.0
Somalia,2008,11400000,130000.0,420.0,615,627000.0
South Africa,2008,49800000,4200000.0,8020.0,12100,45000000.0
South Korea,2008,49200000,39800000.0,14900.0,28600,45600000.0
South Sudan,2008,8740000,0.0,307.0,3940,0.0
Spain,2008,46100000,27500000.0,3850.0,34200,49600000.0
Sri Lanka,2008,20000000,1160000.0,5220.0,7710,11100000.0
St. Lucia,2008,170000,51000.0,11.6,12100,175000.0
St. Vincent and the Grenadines,2008,108000,22800.0,7.83,10600,130000.0
Sudan,2008,33100000,2860000.0,1390.0,3350,12000000.0
Suriname,2008,517000,109000.0,123.0,13300,657000.0
Sweden,2008,9240000,8310000.0,1400.0,43500,10000000.0
Switzerland,2008,7620000,6040000.0,1400.0,56800,8900000.0
Syria,2008,20700000,2890000.0,381.0,5920,7060000.0
Tajikistan,2008,7210000,633000.0,346.0,2020,3670000.0
Tanzania,2008,41900000,795000.0,2310.0,2110,13000000.0
Thailand,2008,66500000,12100000.0,8520.0,12800,61800000.0
Timor-Leste,2008,1060000,15800.0,57.9,10000,125000.0
Togo,2008,6080000,146000.0,510.0,1170,1550000.0
Tonga,2008,103000,8390.0,6.8,4740,50500.0
Trinidad and Tobago,2008,1310000,457000.0,178.0,32000,1810000.0
Tunisia,2008,10400000,2870000.0,406.0,10000,8600000.0
Turkey,2008,70400000,24200000.0,2170.0,17800,65800000.0
Turkmenistan,2008,4940000,86400.0,521.0,8850,1140000.0
Uganda,2008,30400000,2400000.0,3020.0,1500,8550000.0
Ukraine,2008,46200000,5080000.0,14700.0,8770,55700000.0
United Arab Emirates,2008,7090000,4470000.0,312.0,69400,9360000.0
United Kingdom,2008,62100000,48700000.0,5590.0,38100,74900000.0
United States,2008,303000000,225000000.0,41000.0,50400,261000000.0
Uruguay,2008,3340000,1310000.0,611.0,15400,3510000.0
Uzbekistan,2008,27600000,2510000.0,3050.0,3790,12400000.0
Vanuatu,2008,225000,16300.0,35.2,2950,36000.0
Venezuela,2008,27600000,7150000.0,2640.0,18200,27400000.0
Vietnam,2008,86200000,20600000.0,7340.0,4030,74900000.0
Yemen,2008,21900000,1510000.0,1030.0,4320,6450000.0
Zambia,2008,12800000,713000.0,1120.0,2930,3540000.0
Zimbabwe,2008,12400000,433000.0,1980.0,1480,1650000.0
Afghanistan,2009,28400000,1010000.0,1750.0,1500,10500000.0
Albania,2009,2970000,1220000.0,201.0,9530,2460000.0
Algeria,2009,35300000,3970000.0,1270.0,12700,32700000.0
Andorra,2009,84500,66300.0,7.67,41700,64500.0
Angola,2009,22500000,518000.0,1080.0,6290,8110000.0
Antigua and Barbuda,2009,86700,36400.0,2.02,22600,135000.0
Argentina,2009,40500000,13800000.0,4640.0,17300,52500000.0
Armenia,2009,2890000,442000.0,225.0,6530,2190000.0
Australia,2009,21800000,16200000.0,2600.0,41300,22200000.0
Austria,2009,8370000,6150000.0,1470.0,42700,11400000.0
Azerbaijan,2009,8920000,2450000.0,398.0,15700,7760000.0
Bahamas,2009,350000,118000.0,11.1,29700,359000.0
Bahrain,2009,1190000,628000.0,89.3,40700,1400000.0
Bangladesh,2009,146000000,4520000.0,12000.0,2410,51400000.0
Barbados,2009,281000,182000.0,14.9,16300,337000.0
Belarus,2009,9430000,2590000.0,3550.0,15100,9690000.0
Belgium,2009,10900000,7600000.0,2310.0,40400,11800000.0
Belize,2009,315000,85600.0,20.3,7780,162000.0
Benin,2009,8940000,200000.0,672.0,1830,5030000.0
Bhutan,2009,678000,48600.0,43.9,6160,339000.0
Bolivia,2009,9880000,1660000.0,628.0,5210,6460000.0
Bosnia and Herzegovina,2009,3740000,1410000.0,304.0,9600,3260000.0
Botswana,2009,1950000,120000.0,319.0,12400,1870000.0
Brazil,2009,194000000,76000000.0,12500.0,13700,169000000.0
Brunei,2009,384000,188000.0,16.6,79500,413000.0
Bulgaria,2009,7470000,3360000.0,1160.0,15000,10500000.0
Burkina Faso,2009,15100000,171000.0,865.0,1390,3820000.0
Burundi,2009,8400000,75600.0,695.0,721,921000.0
Cambodia,2009,14100000,74700.0,809.0,2420,6270000.0
Cameroon,2009,19800000,760000.0,1760.0,2860,8000000.0
Canada,2009,33700000,27100000.0,4330.0,39900,23800000.0
Cape Verde,2009,487000,102000.0,74.8,5930,291000.0
Central African Republic,2009,4340000,78100.0,388.0,950,864000.0
Chad,2009,11600000,173000.0,557.0,1740,2280000.0
Chile,2009,16900000,7020000.0,2120.0,18500,16500000.0
China,2009,1360000000,393000000.0,156000.0,8630,747000000.0
Colombia,2009,44800000,13400000.0,2960.0,10600,42200000.0
Comoros,2009,673000,23600.0,30.9,2390,123000.0
"Congo, Dem. Rep.",2009,62400000,350000.0,3480.0,637,9460000.0
"Congo, Rep.",2009,4150000,187000.0,251.0,5050,2950000.0
Costa Rica,2009,4520000,1550000.0,320.0,12500,1950000.0
Cote d'Ivoire,2009,20100000,401000.0,1630.0,2680,13200000.0
Croatia,2009,4340000,2200000.0,882.0,21000,4680000.0
Cuba,2009,11200000,1610000.0,1650.0,6480,621000.0
Cyprus,2009,1100000,547000.0,46.5,34400,978000.0
Czech Republic,2009,10500000,6760000.0,1700.0,27800,13100000.0
Denmark,2009,5530000,4800000.0,776.0,43400,6830000.0
Djibouti,2009,828000,33100.0,33.5,2630,129000.0
Dominica,2009,70800,29800.0,2.8,10200,98500.0
Dominican Republic,2009,9580000,2650000.0,507.0,10600,8630000.0
Ecuador,2009,14800000,3630000.0,1230.0,9130,13200000.0
Egypt,2009,81100000,16200000.0,2750.0,9720,55400000.0
El Salvador,2009,6160000,746000.0,577.0,6150,7570000.0
Equatorial Guinea,2009,902000,19200.0,41.5,39100,200000.0
Eritrea,2009,3120000,16800.0,287.0,1950,141000.0
Estonia,2009,1340000,969000.0,307.0,22200,1570000.0
Eswatini,2009,1060000,94500.0,178.0,8000,664000.0
Ethiopia,2009,85200000,460000.0,5780.0,982,4050000.0
Fiji,2009,854000,145000.0,96.0,7190,640000.0
Finland,2009,5340000,4410000.0,1120.0,38900,7700000.0
France,2009,62500000,44800000.0,12900.0,36300,57900000.0
Gabon,2009,1570000,149000.0,118.0,15000,1450000.0
Gambia,2009,1740000,133000.0,54.8,1500,1310000.0
Georgia,2009,4120000,827000.0,300.0,6520,2840000.0
Germany,2009,80900000,63900000.0,12000.0,38800,105000000.0
Ghana,2009,24200000,1310000.0,1190.0,2880,15100000.0
Greece,2009,11000000,4650000.0,475.0,30400,13300000.0
Grenada,2009,106000,25400.0,7.19,11100,114000.0
Guatemala,2009,14300000,1330000.0,1080.0,6670,17300000.0
Guinea,2009,9960000,93700.0,540.0,1630,3490000.0
Guinea-Bissau,2009,1480000,34200.0,115.0,1400,560000.0
Guyana,2009,748000,179000.0,225.0,5610,489000.0
Haiti,2009,9800000,794000.0,847.0,1620,3650000.0
Honduras,2009,8150000,799000.0,255.0,3850,8390000.0
Hungary,2009,9960000,6170000.0,2630.0,22200,11800000.0
Iceland,2009,316000,294000.0,38.6,41500,340000.0
India,2009,1220000000,62300000.0,216000.0,4160,525000000.0
Indonesia,2009,239000000,16500000.0,8430.0,8070,164000000.0
Iran,2009,72900000,10100000.0,5010.0,17300,52600000.0
Iraq,2009,29000000,307000.0,2300.0,12700,20100000.0
Ireland,2009,4490000,3030000.0,543.0,42900,4700000.0
Israel,2009,7190000,4540000.0,592.0,28600,9020000.0
Italy,2009,59100000,28900000.0,4640.0,35700,90000000.0
Jamaica,2009,2800000,679000.0,71.0,8180,2960000.0
Japan,2009,129000000,100000000.0,32100.0,34300,116000000.0
Jordan,2009,6890000,1790000.0,164.0,9660,6010000.0
Kazakhstan,2009,16000000,2920000.0,5450.0,19000,17100000.0
Kenya,2009,40900000,2500000.0,1730.0,2310,19400000.0
Kiribati,2009,101000,9050.0,23.8,1800,9910.0
Kuwait,2009,2820000,1430000.0,88.4,81900,2620000.0
Kyrgyz Republic,2009,5330000,854000.0,729.0,2840,4490000.0
Lao,2009,6150000,369000.0,631.0,3950,3230000.0
Latvia,2009,2140000,1430000.0,583.0,18600,2300000.0
Lebanon,2009,4810000,1450000.0,109.0,13700,2390000.0
Lesotho,2009,1990000,74000.0,502.0,2290,661000.0
Liberia,2009,3750000,75100.0,300.0,1080,1090000.0
Libya,2009,6130000,662000.0,263.0,28400,9530000.0
Lithuania,2009,3170000,1890000.0,1320.0,20300,4960000.0
Luxembourg,2009,497000,434000.0,60.1,89100,720000.0
Madagascar,2009,20600000,335000.0,1120.0,1420,6280000.0
Malawi,2009,14100000,151000.0,875.0,1040,2490000.0
Malaysia,2009,27700000,15500000.0,1920.0,19900,30100000.0
Maldives,2009,353000,87600.0,10.8,11500,458000.0
Mali,2009,14600000,262000.0,425.0,1840,4460000.0
Malta,2009,412000,242000.0,24.4,27500,422000.0
Marshall Islands,2009,56300,3150.0,10.4,3050,660.0
Mauritania,2009,3390000,77400.0,102.0,3370,2180000.0
Mauritius,2009,1240000,280000.0,122.0,15300,1090000.0
Mexico,2009,112000000,29600000.0,6400.0,15600,83200000.0
"Micronesia, Fed. Sts.",2009,103000,15800.0,18.1,3250,27500.0
Moldova,2009,4100000,1130000.0,811.0,4420,2140000.0
Mongolia,2009,2670000,267000.0,596.0,7350,2250000.0
Montenegro,2009,623000,219000.0,82.4,13700,1290000.0
Morocco,2009,31900000,13200000.0,1790.0,6300,25300000.0
Mozambique,2009,22900000,614000.0,1490.0,910,5970000.0
Myanmar,2009,50300000,111000.0,3140.0,3390,502000.0
Namibia,2009,2080000,135000.0,226.0,8330,1630000.0
